txn_item_id,txn_id,txn_nbr,txn_source_cd,brand_cd,txn_item_nbr,store_nbr,register_nbr,txn_dt,txn_time,txn_type_cd,txn_channel_cd,txn_status_cd,orig_web_txn_id,bill_indiv_id,bill_hh_id,bill_addr_id,bill_usps_geo_id,alloc_indiv_id,alloc_hh_id,alloc_addr_id,email_id,rm_method_cd,rm_vendor_cd,rm_dt,cashier_emp_nbr,emp_purch_ind,zip_capture_ind,email_capture_ind,new_email_ind,bankcard_ind,plcc_ind,cash_ind,gc_ind,international_ind,tax_jurisdiction,ip_address,product_id,item_status_cd,item_gift_ind,item_last_ship_dt,ship_method_cd,ship_indiv_id,ship_hh_id,ship_addr_id,ship_usps_geo_id,item_list_price,item_sold_qty,item_sold_price,item_cogs,item_gross_amt,item_disc_amt,item_giftcard_amt,item_adj_cd,item_adj_amt,item_net_amt,item_ret_from_txn_id,item_ret_cd,item_ret_dt,item_ret_qty,item_ret_amt,full_price_ind,item_ret_from_store_nbr,originoforder,source_keycode,full_price_flg,pickup_type,pickup_store_nbr,partner_cd,bopis_item_adj_cd
1657513697,542608952,4103:1:20190515:4138,AW,LOFT,1,4103,1,2019-05-15 17:05:00 UTC,19:13:19,EXC,RET,C,0,0,0,0,0,0,0,0,45058129,,,,200704,0,0,1,1,0,0,0,0,,,,3087840,,0,,,0,0,0,0,59.5,1,37.13000107,10.11999989,37.13000107,14.85999966,0,,0,22.28000069,0,,,0,0,0,0,,,N,,,,
1657417801,542608952,4103:1:20190515:4138,AW,LOFT,4,4103,1,2019-05-15 17:05:00 UTC,19:13:19,EXC,RET,C,0,0,0,0,0,0,0,0,45058129,,,,200704,0,0,1,1,0,0,0,0,,,,996070,,0,,,0,0,0,0,59.5,0,0,10.01000023,0,0,0,,0,0,542645043,17,2019-05-15 17:05:00 UTC,1,22.28000069,1,4103,,,N,,,,
1656235214,542124255,756:2:20190511:17187,AW,LOFT,6,756,2,2019-05-11 17:05:00 UTC,10:24:19,EXC,RET,C,541093179,5E+12,5E+12,4.28913E+31,0,0,0,0,10602983,,,,5216054,0,0,1,0,0,0,0,0,,,,3110733,,0,,,5E+12,5E+12,4.28913E+31,0,69.5,0,0,15.39000034,0,0,0,,0,0,0,13,2019-05-11 17:05:00 UTC,1,41.70000076,1,612,,,F,,,,
1656844227,542374347,1535:12:20190512:2850,AW,LOFT,1,1535,12,2019-05-12 17:05:00 UTC,13:29:57,EXC,RET,C,0,0,0,0,0,0,0,0,37715737,,,,463527,0,0,1,0,0,0,0,0,,,,202940,,0,,,0,0,0,0,0,0,0,41.52000046,0,0,0,,0,0,0,15,2019-05-12 17:05:00 UTC,1,26.70000076,1,0,,,,,,,
1656810564,542374347,1535:12:20190512:2850,AW,LOFT,4,1535,12,2019-05-12 17:05:00 UTC,13:29:57,EXC,RET,C,0,0,0,0,0,0,0,0,37715737,,,,463527,0,0,1,0,0,0,0,0,,,,2898362,,0,,,0,0,0,0,44.5,1,44.5,7.889999866,44.5,17.79999924,0,,0,26.70000076,0,,,0,0,1,0,,,,,,,
1656372997,542218040,1615:1:20190511:16426,AW,LOFT,5,1615,1,2019-05-11 17:05:00 UTC,13:53:04,EXC,RET,C,0,5.00001E+12,5.00001E+12,6.50883E+31,0,5.00001E+12,5.00001E+12,6.50883E+31,27283767,,,,5217389,0,0,1,0,0,0,0,0,,,,3107054,,0,,,5.00001E+12,5.00001E+12,6.50883E+31,0,54.5,0,0,12.80000019,0,0,0,,0,0,542023266,17,2019-05-11 17:05:00 UTC,1,31.54999924,1,1615,,,,,,,
1655283118,541951862,1660:1:20190509:14733,AW,LOFT,4,1660,1,2019-05-09 17:05:00 UTC,10:05:42,EXC,RET,C,541215642,5.00001E+12,5.00001E+12,2.60707E+31,0,0,0,0,3842330,,,,417120,0,0,1,0,0,0,0,0,,,,3121579,,0,,,5.00001E+12,5.00001E+12,2.60707E+31,0,44.5,1,10.81000042,10.53999996,10.81000042,0,0,,0,10.81000042,0,,,0,0,1,0,,,,,,,
1655262650,541951862,1660:1:20190509:14733,AW,LOFT,1,1660,1,2019-05-09 17:05:00 UTC,10:05:42,EXC,RET,C,541215642,5.00001E+12,5.00001E+12,2.60707E+31,0,0,0,0,3842330,,,,417120,0,0,1,0,0,0,0,0,,,,3120443,,0,,,5.00001E+12,5.00001E+12,2.60707E+31,0,44.5,0,0,10.53999996,0,0,0,,0,0,0,13,2019-05-09 17:05:00 UTC,1,10.81000042,1,612,,,,,,,
1656910925,542352057,1782:12:20190512:4222,AW,LOFT,6,1782,12,2019-05-12 17:05:00 UTC,15:02:07,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,6786421,0,0,0,0,0,0,0,0,,,,3114999,,0,,,0,0,0,0,39.5,0,0,9.68999958,0,0,0,,0,0,0,17,2019-05-12 17:05:00 UTC,1,23.70000076,1,0,,,,,,,
1656656726,542352057,1782:12:20190512:4222,AW,LOFT,1,1782,12,2019-05-12 17:05:00 UTC,15:02:07,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,6786421,0,0,0,0,0,0,0,0,,,,3068817,,0,,,0,0,0,0,39.5,0,0,9.18999958,0,0,0,,0,0,0,17,2019-05-12 17:05:00 UTC,1,23.70000076,1,0,,,,,,,
1656656727,542352057,1782:12:20190512:4222,AW,LOFT,11,1782,12,2019-05-12 17:05:00 UTC,15:02:07,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,6786421,0,0,0,0,0,0,0,0,,,,3066931,,0,,,0,0,0,0,39.5,1,39.5,8.850000381,39.5,15.80000019,0,,0,23.70000076,0,,,0,0,1,0,,,,,,,
1656656728,542352057,1782:12:20190512:4222,AW,LOFT,17,1782,12,2019-05-12 17:05:00 UTC,15:02:07,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,6786421,0,0,0,0,0,0,0,0,,,,3113772,,0,,,0,0,0,0,39.5,1,39.5,9.68999958,39.5,15.80000019,0,,0,23.70000076,0,,,0,0,1,0,,,,,,,
1655862862,542094882,1916:2:20190510:28579,AW,LOFT,1,1916,2,2019-05-10 17:05:00 UTC,11:16:29,EXC,RET,C,0,5.00001E+12,5.00007E+12,5.11027E+31,0,5.00001E+12,5.00007E+12,5.11027E+31,0,,,,6782699,0,0,0,0,0,0,0,0,,,,3024491,,0,,,5.00001E+12,5.00007E+12,5.11027E+31,0,49.5,1,16.13999939,14.10999966,16.13999939,0,0,,0,16.13999939,0,,,0,0,1,0,,,,,,,
1658834011,543166156,1918:1:20190519:21712,AW,LOFT,4,1918,1,2019-05-19 17:05:00 UTC,13:14:31,EXC,RET,C,541469139,5.00002E+12,5.00001E+12,9.25695E+31,0,0,0,0,7837997,,,,6796109,0,0,1,0,0,0,0,0,,,,3098316,,0,,,5.00002E+12,5.00001E+12,9.25695E+31,0,79.5,1,47.70000076,16.11000061,47.70000076,0,0,,0,47.70000076,0,,,0,0,1,0,,,,,,,
1658900025,543150597,1482:1:20190519:22329,AW,LOFT,1,1482,1,2019-05-19 17:05:00 UTC,15:52:57,EXC,RET,C,0,1E+12,2E+12,1.67078E+31,0,1E+12,2E+12,1.67078E+31,1980356,ADS,EPS,2019-05-20 17:05:00 UTC,5209832,0,0,1,0,1,0,0,0,,,,3131906,,0,,,1E+12,2E+12,1.67078E+31,0,79.5,0,0,16.79000092,0,0,0,,0,0,542985351,13,2019-05-19 17:05:00 UTC,1,39.75,1,1840,,,,,,,
1654975896,541775319,1633:1:20190508:13738,AW,LOFT,1,1633,1,2019-05-08 17:05:00 UTC,12:37:31,EXC,RET,C,541049571,5.00002E+12,5.00007E+12,8.34442E+31,0,5.00002E+12,5.00007E+12,8.34442E+31,917047,ADS,EPS,2019-05-09 17:05:00 UTC,333357,0,1,1,0,0,1,0,0,,,,3108872,,0,,,5.00002E+12,5.00007E+12,8.34442E+31,0,24.5,1,7.5,3.640000105,7.5,0,0,,0,7.5,0,,,0,0,1,0,,,,,,,
1654826011,541732560,1210:2:20190507:9052,AW,ATF,1,1210,2,2019-05-07 17:05:00 UTC,13:14:06,EXC,RET,C,0,5.00005E+12,5.00002E+12,9.06706E+31,0,5.00005E+12,5.00002E+12,9.06706E+31,26397943,,,,454760,0,0,1,0,0,0,0,0,,,,3084538,,0,,,5.00005E+12,5.00002E+12,9.06706E+31,0,54.99000168,1,54.99000168,6.489999771,54.99000168,22,0,,0,32.99000168,0,,,0,0,0,0,,,F,,,,
1654826012,541732560,1210:2:20190507:9052,AW,ATF,6,1210,2,2019-05-07 17:05:00 UTC,13:14:06,EXC,RET,C,0,5.00005E+12,5.00002E+12,9.06706E+31,0,5.00005E+12,5.00002E+12,9.06706E+31,26397943,,,,454760,0,0,1,0,0,0,0,0,,,,3083687,,0,,,5.00005E+12,5.00002E+12,9.06706E+31,0,54.99000168,0,0,6.489999771,0,0,0,,0,0,538222427,17,2019-05-07 17:05:00 UTC,1,32.99000168,1,1210,,,F,,,,
1655657788,542005109,1257:4:20190510:8154,AW,ATF,3,1257,4,2019-05-10 17:05:00 UTC,15:49:47,EXC,RET,C,0,5.00009E+12,0,0,0,0,0,0,45007592,,,,370481,0,0,1,1,0,0,0,0,,,,2991763,,0,,,5.00009E+12,0,0,0,19.98999977,0,0,12.89000034,0,0,0,,0,0,542005108,17,2019-05-10 17:05:00 UTC,1,17.87999916,1,1257,,,N,,,,
1656428229,542280400,1278:4:20190511:7964,AW,ATF,1,1278,4,2019-05-11 17:05:00 UTC,17:10:16,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,6765907,0,0,0,0,0,0,0,0,,,,3110636,,0,,,0,0,0,0,54.99000168,0,0,8.149999619,0,0,0,,0,0,0,17,2019-05-11 17:05:00 UTC,1,27.98999977,1,1278,,,F,,,,
1654348538,541577807,2914:2:20190505:6540,AW,LOS,5,2914,2,2019-05-05 17:05:00 UTC,15:22:19,EXC,RET,C,0,5.00007E+12,5.00007E+12,2.78333E+31,22315,5.00007E+12,5.00007E+12,2.78333E+31,0,,,,5215507,0,0,0,0,0,0,0,0,,,,989222,,0,,,5.00007E+12,5.00007E+12,2.78333E+31,22315,29.98999977,1,15,3.730000019,15,0,0,,0,15,0,,,0,0,1,0,,,F,,,,
1654226922,541577807,2914:2:20190505:6540,AW,LOS,1,2914,2,2019-05-05 17:05:00 UTC,15:22:19,EXC,RET,C,0,5.00007E+12,5.00007E+12,2.78333E+31,22315,5.00007E+12,5.00007E+12,2.78333E+31,0,,,,5215507,0,0,0,0,0,0,0,0,,,,3098526,,0,,,5.00007E+12,5.00007E+12,2.78333E+31,22315,29.98999977,0,0,3.730000019,0,0,0,,0,0,541436623,17,2019-05-05 17:05:00 UTC,1,15,1,2914,,,F,,,,
1659182951,543231049,2932:3:20190520:4819,AW,LOS,1,2932,3,2019-05-20 17:05:00 UTC,14:04:36,EXC,RET,C,0,5.00002E+12,5.00002E+12,6.40179E+31,19958,5.00002E+12,5.00002E+12,6.40179E+31,11163237,,,,6764355,0,0,1,0,0,0,0,0,,,,3107413,,0,,,5.00002E+12,5.00002E+12,6.40179E+31,19958,39.99000168,0,0,7.920000076,0,0,0,,0,0,543063466,13,2019-05-20 17:05:00 UTC,1,23.98999977,1,2932,,,F,,,,
1654703702,541753459,296:11:20190507:5024,AW,AT,11,296,11,2019-05-07 17:05:00 UTC,16:15:40,EXC,RET,C,0,5.00001E+12,5.00006E+12,4.57147E+31,0,5.00001E+12,5.00006E+12,4.57147E+31,0,,,,5211178,0,0,0,0,0,0,0,0,,,,3129613,,0,,,5.00001E+12,5.00006E+12,4.57147E+31,0,139,1,53.16999817,22.54000092,53.16999817,0,0,,0,53.16999817,0,,,0,0,1,0,,,F,,,,
1654832129,541753459,296:11:20190507:5024,AW,AT,13,296,11,2019-05-07 17:05:00 UTC,16:15:40,EXC,RET,C,0,5.00001E+12,5.00006E+12,4.57147E+31,0,5.00001E+12,5.00006E+12,4.57147E+31,0,,,,5211178,0,0,0,0,0,0,0,0,,,,3136508,,0,,,5.00001E+12,5.00006E+12,4.57147E+31,0,39.5,1,18.93000031,6.289999962,18.93000031,0,0,,0,18.93000031,0,,,0,0,1,0,,,F,,,,
1654683006,541753459,296:11:20190507:5024,AW,AT,6,296,11,2019-05-07 17:05:00 UTC,16:15:40,EXC,RET,C,0,5.00001E+12,5.00006E+12,4.57147E+31,0,5.00001E+12,5.00006E+12,4.57147E+31,0,,,,5211178,0,0,0,0,0,0,0,0,,,,3123232,,0,,,5.00001E+12,5.00006E+12,4.57147E+31,0,129,0,0,10.94999981,0,0,0,,0,0,541445115,17,2019-05-07 17:05:00 UTC,1,18.93000031,1,296,,,F,,,,
1654752572,541753459,296:11:20190507:5024,AW,AT,1,296,11,2019-05-07 17:05:00 UTC,16:15:40,EXC,RET,C,0,5.00001E+12,5.00006E+12,4.57147E+31,0,5.00001E+12,5.00006E+12,4.57147E+31,0,,,,5211178,0,0,0,0,0,0,0,0,,,,3125031,,0,,,5.00001E+12,5.00006E+12,4.57147E+31,0,139,0,0,22.54000092,0,0,0,,0,0,541445115,17,2019-05-07 17:05:00 UTC,1,53.16999817,1,296,,,F,,,,
1657352458,542546317,3005:2:20190514:7595,AW,LOS,5,3005,2,2019-05-14 17:05:00 UTC,12:36:20,EXC,RET,C,0,5.00002E+12,5.00007E+12,2.58869E+30,0,5.00002E+12,5.00007E+12,2.58869E+30,19776949,,,,445597,0,0,1,0,0,0,0,0,,,,3095321,,0,,,5.00002E+12,5.00007E+12,2.58869E+30,0,34.99000168,1,34.99000168,6.329999924,34.99000168,14,0,,0,20.98999977,0,,,0,0,0,0,,,F,,,,
1655331441,541883797,3073:5:20190509:5290,AW,LOS,6,3073,5,2019-05-09 17:05:00 UTC,15:59:08,EXC,RET,C,0,5.00006E+12,5.00005E+12,8.2128E+31,0,5.00006E+12,5.00005E+12,8.2128E+31,40934832,,,,410252,0,0,1,0,0,0,0,0,,,,2997996,,0,,,5.00006E+12,5.00005E+12,8.2128E+31,0,16.98999977,0,0,12.56999969,0,0,0,,0,0,540505381,17,2019-05-09 17:05:00 UTC,1,11.88000011,1,2942,,,N,,,,
1658387851,542915120,4001:1:20190518:6397,AW,AT,1,4001,1,2019-05-18 17:05:00 UTC,16:39:28,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,5216573,0,0,0,0,0,0,0,0,,,,2881942,,0,,,0,0,0,0,89,0,0,15.89999962,0,0,0,,0,0,542172593,13,2019-05-18 17:05:00 UTC,1,48.59000015,1,4002,,,F,,,,
1654455378,541625227,4103:11:20190506:860,AW,LOFT,5,4103,11,2019-05-06 17:05:00 UTC,15:28:27,EXC,RET,C,0,0,0,0,0,0,0,0,25123324,,,,200704,1,0,1,0,0,0,0,0,,,,3142687,,0,,,0,0,0,0,34.5,1,29.44000053,7.78000021,29.44000053,17.65999985,0,,0,11.77000046,0,,,0,0,1,0,,,F,,,,
1654040456,541540750,608:1:20190505:17654,AW,AT,5,608,1,2019-05-05 17:05:00 UTC,14:21:53,EXC,RET,C,0,5.00001E+12,5.00001E+12,2.69228E+31,0,5.00001E+12,0,0,32800446,,,,5210012,0,0,1,0,0,0,0,0,,,,3117858,,0,,,5.00001E+12,5.00001E+12,2.69228E+31,0,69.5,1,69.5,10.60999966,69.5,27.79999924,0,,0,41.70000076,0,,,0,0,1,0,,,F,,,,
1657991109,542810537,634:13:20190517:1615,AW,AT,1,634,13,2019-05-17 17:05:00 UTC,16:22:32,EXC,RET,C,0,5E+12,5E+12,2.17549E+31,0,5E+12,5E+12,2.17549E+31,1130047,,,,5206375,0,0,0,0,0,0,0,0,,,,3078514,,0,,,5E+12,5E+12,2.17549E+31,0,69,0,0,11.64999962,0,0,0,,0,0,541972054,17,2019-05-17 17:05:00 UTC,1,31.04999924,1,634,,,F,,,,
1657991110,542810537,634:13:20190517:1615,AW,AT,13,634,13,2019-05-17 17:05:00 UTC,16:22:32,EXC,RET,C,0,5E+12,5E+12,2.17549E+31,0,5E+12,5E+12,2.17549E+31,1130047,,,,5206375,0,0,0,0,0,0,0,0,,,,3079806,,0,,,5E+12,5E+12,2.17549E+31,0,69,0,0,10.39000034,0,0,0,,0,0,541972054,17,2019-05-17 17:05:00 UTC,1,31.04999924,1,634,,,F,,,,
1657934369,542810537,634:13:20190517:1615,AW,AT,25,634,13,2019-05-17 17:05:00 UTC,16:22:32,EXC,RET,C,0,5E+12,5E+12,2.17549E+31,0,5E+12,5E+12,2.17549E+31,1130047,,,,5206375,0,0,0,0,0,0,0,0,,,,3077223,,0,,,5E+12,5E+12,2.17549E+31,0,69,1,69,10.39000034,69,37.95000076,0,,0,31.04999924,0,,,0,0,1,0,,,F,,,,
1658110003,542810537,634:13:20190517:1615,AW,AT,7,634,13,2019-05-17 17:05:00 UTC,16:22:32,EXC,RET,C,0,5E+12,5E+12,2.17549E+31,0,5E+12,5E+12,2.17549E+31,1130047,,,,5206375,0,0,0,0,0,0,0,0,,,,3078938,,0,,,5E+12,5E+12,2.17549E+31,0,69,0,0,10.39000034,0,0,0,,0,0,541972054,17,2019-05-17 17:05:00 UTC,1,31.04999924,1,634,,,F,,,,
1657404781,542671489,740:2:20190515:13879,AW,ATF,1,740,2,2019-05-15 17:05:00 UTC,13:25:10,EXC,RET,C,0,0,0,0,0,0,0,0,0,,,,464527,0,0,0,0,0,0,0,0,,,,3129612,,0,,,0,0,0,0,54.99000168,0,0,7.110000134,0,0,0,,0,0,542592135,13,2019-05-15 17:05:00 UTC,1,24.73999977,1,740,,,F,,,,
1654555220,541650006,760:11:20190506:9461,AW,LOFT,3,760,11,2019-05-06 17:05:00 UTC,11:05:56,EXC,RET,C,0,5.00001E+12,5.00002E+12,9.44293E+31,46074,5.00001E+12,5.00002E+12,9.44293E+31,33884199,,,,5208006,0,0,0,0,0,0,0,0,,,,3086384,,0,,,5.00001E+12,5.00002E+12,9.44293E+31,46074,59.5,1,59.5,12.39999962,59.5,0,0,,0,59.5,0,,,0,0,1,0,,,F,,,,
1658692418,543120672,944:1:20190519:16403,AW,LOFT,1,944,1,2019-05-19 17:05:00 UTC,11:17:12,EXC,RET,C,0,0,0,0,0,0,0,0,39887568,,,,5216434,0,0,1,0,0,0,1,0,,,,3058909,,0,,,0,0,0,0,0,1,0,0.01,0,0,0,,0,0,0,,,0,0,1,0,,,F,,,,
1654261965,541561723,1066:1:20190505:10613,AW,AT,14,1066,1,2019-05-05 17:05:00 UTC,15:31:47,EXC,RET,C,539997562,5E+12,5E+12,4.65074E+31,0,0,0,0,10910388,,,,6773049,0,0,1,0,0,0,0,0,,,,3070419,,0,,,5E+12,5E+12,4.65074E+31,0,49,1,49,12.10000038,49,24.5,0,,0,24.5,0,,,0,0,1,0,,,,,,,
1654282118,541561723,1066:1:20190505:10613,AW,AT,10,1066,1,2019-05-05 17:05:00 UTC,15:31:47,EXC,RET,C,539997562,5E+12,5E+12,4.65074E+31,0,0,0,0,10910388,,,,6773049,0,0,1,0,0,0,0,0,,,,3071468,,0,,,5E+12,5E+12,4.65074E+31,0,49,1,49,9.420000076,49,24.5,0,,0,24.5,0,,,0,0,1,0,,,,,,,
